TIP_DOCUM_CLI|COD_DOCUM_CLI
RUC|20608062492
RUC|20608065416
RUC|20608066081
RUC|20608072722
RUC|20608073214
RUC|20608073711
RUC|20608076698
RUC|20608076728
RUC|20608080911
RUC|20608081390
RUC|20608081667
RUC|20608082124
RUC|20608083562
RUC|20608084534
RUC|20608086405
RUC|20608087657
RUC|20608089072
RUC|20608089161
RUC|20608093801
RUC|20608098527
RUC|20608099621
RUC|20608099744
RUC|20608104870
RUC|20608109197
RUC|20608122029
RUC|20608122649
RUC|20608128744
RUC|20608132814
RUC|20608133217
RUC|20608137131
RUC|20608147412
RUC|20608153391
RUC|20608153561
RUC|20608155831
RUC|20608157647
RUC|20608158660
RUC|20608160940
RUC|20608161261
RUC|20608161547
RUC|20608162527
RUC|20608166689
RUC|20608182234
RUC|20608182595
RUC|20608184946
RUC|20608186809
RUC|20608192477
RUC|20608193759
RUC|20608195565
RUC|20608195611
RUC|20608197291
RUC|20608202448
RUC|20608209507
RUC|20608210726
RUC|20608216236
RUC|20608217160
RUC|20608225073
RUC|20608226240
RUC|20608226681
RUC|20608227751
RUC|20608231375
RUC|20608231995
RUC|20608232274
RUC|20608239643
RUC|20608243365
RUC|20608246186
RUC|20608247140
RUC|20608250493
RUC|20608252739
RUC|20608254499
RUC|20608266888
RUC|20608267183
RUC|20608269429
RUC|20608273167
RUC|20608273922
RUC|20608274767
RUC|20608274996
RUC|20608275224
RUC|20608277448
RUC|20608280121
RUC|20608280490
RUC|20608284690
RUC|20608286439
RUC|20608286609
RUC|20608287443
RUC|20608289101
RUC|20608293001
RUC|20608300474
RUC|20608301209
RUC|20608303317
RUC|20608305646
RUC|20608313177
RUC|20608315048
RUC|20608319736
RUC|20608321528
RUC|20608324861
RUC|20608327658
RUC|20608335669
RUC|20608336444
RUC|20608336789
RUC|20608345770
RUC|20608346768
RUC|20608348051
RUC|20608357433
RUC|20608359037
RUC|20608364740
RUC|20608364928
RUC|20608370502
RUC|20608372467
RUC|20608373820
RUC|20608375920
RUC|20608380613
RUC|20608383485
RUC|20608385968
RUC|20608390023
RUC|20608392573
RUC|20608399195
RUC|20608400347
RUC|20608404890
RUC|20608405233
RUC|20608406141
RUC|20608410351
RUC|20608415018
RUC|20608419820
RUC|20608419919
RUC|20608422588
RUC|20608429540
RUC|20608438867
RUC|20608439995
RUC|20608440225
RUC|20608445057
RUC|20608445995
RUC|20608447637
RUC|20608455320
RUC|20608457764
RUC|20608462041
RUC|20608465431
RUC|20608467565
RUC|20608467760
RUC|20608470302
RUC|20608479105
RUC|20608483595
RUC|20608485334
RUC|20608488597
RUC|20608489747
RUC|20608490753
RUC|20608490982
RUC|20608492527
RUC|20608496859
RUC|20608497111
RUC|20608499661
RUC|20608499751
RUC|20608502182
RUC|20608515080
RUC|20608516108
RUC|20608524089
RUC|20608524551
RUC|20608531727
RUC|20608531832
RUC|20608533363
RUC|20608533746
RUC|20608535293
RUC|20608535854
RUC|20608536702
RUC|20608539558
RUC|20608544357
RUC|20608546821
RUC|20608553364
RUC|20608562983
RUC|20608563157
RUC|20608564226
RUC|20608567837
RUC|20608569881
RUC|20608571231
RUC|20608571931
RUC|20608574299
RUC|20608579061
RUC|20608582739
RUC|20608584511
RUC|20608587218
RUC|20608593706
RUC|20608594095
RUC|20608595091
RUC|20608595351
RUC|20608597175
RUC|20608603418
RUC|20608604317
RUC|20608605925
RUC|20608607154
RUC|20608607235
RUC|20608610724
RUC|20608611763
RUC|20608612140
RUC|20608615378
RUC|20608616986
RUC|20608617371
RUC|20608617958
RUC|20608619683
RUC|20608622676
RUC|20608624415
RUC|20608636448
RUC|20608637703
RUC|20608639668
RUC|20608642243
RUC|20608645277
RUC|20608652842
RUC|20608652877
RUC|20608659855
RUC|20608662562
RUC|20608664361
RUC|20608665618
RUC|20608665693
RUC|20608670051
RUC|20608672002
RUC|20608674382
RUC|20608675508
RUC|20608676075
RUC|20608701517
RUC|20608707931
RUC|20608708058
RUC|20608723901
RUC|20608725173
RUC|20608727061
RUC|20608732528
RUC|20608735756
RUC|20608739646
RUC|20608741179
RUC|20608742086
RUC|20608742213
RUC|20608742744
RUC|20608743635
RUC|20608748459
RUC|20608754009
RUC|20608754351
RUC|20608754599
RUC|20608756109
RUC|20608757377
RUC|20608760092
RUC|20608760653
RUC|20608760696
RUC|20608762818
RUC|20608770969
RUC|20608771272
RUC|20608781961
RUC|20608785681
RUC|20608787152
RUC|20608794728
RUC|20608796798
RUC|20608797310
RUC|20608799061
RUC|20608803506
RUC|20608806408
RUC|20608809113
RUC|20608814699
RUC|20608817248
RUC|20608826492
RUC|20608832085
RUC|20608836251
RUC|20608837061
RUC|20608839161
RUC|20608843681
RUC|20608845217
RUC|20608847325
RUC|20608849115
RUC|20608852531
RUC|20608860411
RUC|20608862570
RUC|20608866036
RUC|20608869001
RUC|20608872681
RUC|20608872699
RUC|20608873571
RUC|20608873997
RUC|20608879146
RUC|20608880829
RUC|20608880993
RUC|20608885723
RUC|20608885880
RUC|20608890956
RUC|20608896172
RUC|20608898027
RUC|20608899171
RUC|20608904299
RUC|20608907735
RUC|20608909975
RUC|20608910141
RUC|20608916700
RUC|20608917111
RUC|20608918338
RUC|20608918800
RUC|20608918842
RUC|20608921541
RUC|20608922378
RUC|20608926101
RUC|20608926110
RUC|20608941038
RUC|20608942921
RUC|20608943057
RUC|20608945564
RUC|20608947711
RUC|20608949314
RUC|20608951483
RUC|20608951700
RUC|20608960041
RUC|20608960130
RUC|20608972391
RUC|20608973444
RUC|20608979175
RUC|20608979752
RUC|20608983687
RUC|20608990489
RUC|20608992023
RUC|20608994654
RUC|20609008726
RUC|20609024047
RUC|20609040646
RUC|20609042932
RUC|20609046016
RUC|20609046059
RUC|20609054507
RUC|20609055511
RUC|20609058740
RUC|20609059029
RUC|20609062925
RUC|20609063107
RUC|20609063352
RUC|20609065339
RUC|20609071088
RUC|20609079097
RUC|20609081440
RUC|20609081601
RUC|20609085798
RUC|20609088703
RUC|20609092310
RUC|20609092361
RUC|20609095092
RUC|20609098890
RUC|20609101301
RUC|20609111870
RUC|20609114771
RUC|20609120399
RUC|20609122740
RUC|20609132320
RUC|20609137283
RUC|20609137381
RUC|20609139910
RUC|20609144069
RUC|20609149923
RUC|20609169011
RUC|20609169223
RUC|20609170591
RUC|20609178087
RUC|20609179105
RUC|20609179261
RUC|20609180456
RUC|20609189216
RUC|20609190958
RUC|20609191792
RUC|20609196077
RUC|20609199165
RUC|20609203219
RUC|20609206447
RUC|20609214067
RUC|20609225409
RUC|20609232022
RUC|20609235374
RUC|20609238985
RUC|20609248280
RUC|20609258994
RUC|20609260000
RUC|20609270901
RUC|20609274159
RUC|20609275449
RUC|20609276399
RUC|20609278600
RUC|20609281287
RUC|20609281821
RUC|20609284138
RUC|20609286858
RUC|20609289911
RUC|20609303922
RUC|20609305569
RUC|20609308908
RUC|20609309840
RUC|20609314738
RUC|20609318831
RUC|20609319870
RUC|20609320070
RUC|20609332850
RUC|20609340381
RUC|20609341191
RUC|20609352010
RUC|20609356155
RUC|20609363828
RUC|20609364140
RUC|20609364255
RUC|20609377594
RUC|20609383501
RUC|20609390159
RUC|20609396289
RUC|20609398982
RUC|20609408911
RUC|20609409453
RUC|20609411067
RUC|20609413876
RUC|20609429594
RUC|20609440512
RUC|20609441403
RUC|20609442809
RUC|20609443015
RUC|20609447894
RUC|20609451085
RUC|20609460670
RUC|20609475332
RUC|20609489210
RUC|20609492911
RUC|20609493438
RUC|20609509598
RUC|20609519135
RUC|20609519518
RUC|20609523329
RUC|20609523825
RUC|20609523884
RUC|20609524643
RUC|20609525402
RUC|20609526409
RUC|20609543788
RUC|20609544164
RUC|20609550229
RUC|20609552817
RUC|20609574047
RUC|20609581361
RUC|20609592029
RUC|20609594056
RUC|20609600943
RUC|20609612381
RUC|20609614529
RUC|20609616921
RUC|20609619008
RUC|20609619679
RUC|20609636328
RUC|20609640571
RUC|20609650207
RUC|20609659140
RUC|20609667525
RUC|20609691591
RUC|20609695570
RUC|20609709546
RUC|20100012856
RUC|20100018200
RUC|20100022142
RUC|20100030838
RUC|20100052564
RUC|20100054001
RUC|20100063337
RUC|20100066786
RUC|20100114349
RUC|20100117364
RUC|20100147514
RUC|20100223636
RUC|20100237696
RUC|20100247730
RUC|20100261058
RUC|20100271282
RUC|20100275351
RUC|20100287367
RUC|20100378168
RUC|20100395411
RUC|20100435498
RUC|20100456061
RUC|20100488931
RUC|20100497256
RUC|20100522030
RUC|20100589703
RUC|20100593131
RUC|20100659761
RUC|20100675537
RUC|20100713480
RUC|20100745411
RUC|20100751225
RUC|20100814162
RUC|20100817854
RUC|20100841569
RUC|20100896975
RUC|20100898242
RUC|20100914116
RUC|20100921163
RUC|20100939615
RUC|20100940893
RUC|20100975506
RUC|20100976499
RUC|20100999197
RUC|20101012558
RUC|20101034365
RUC|20101054986
RUC|20101073697
RUC|20101105211
RUC|20101117228
RUC|20101126723
RUC|20101134157
RUC|20101173560
RUC|20101213707
RUC|20101216471
RUC|20101247865
RUC|20101259014
RUC|20101260705
RUC|20101267386
RUC|20101269320
RUC|20101273602
RUC|20101274919
RUC|20101281702
RUC|20101292810
RUC|20101308082
RUC|20101310818
RUC|20101324100
RUC|20101327117
RUC|20101362702
RUC|20101368221
RUC|20101400990
RUC|20101420249
RUC|20101561659
RUC|20101567428
RUC|20101581099
RUC|20101582575
RUC|20101600140
RUC|20101606261
RUC|20101606695
RUC|20101606776
RUC|20101613390
RUC|20101618511
RUC|20101618944
RUC|20101619592
RUC|20101621813
RUC|20101623786
RUC|20101633820
RUC|20101643621
RUC|20101660126
RUC|20101661360
RUC|20101671322
RUC|20101681395
RUC|20101695426
RUC|20101714668
RUC|20101716521
RUC|20101774997
RUC|20101798314
RUC|20101804225
RUC|20101834566
RUC|20101839444
RUC|20101843123
RUC|20101850090
RUC|20101929788
RUC|20101949622
RUC|20101986404
RUC|20102029497
RUC|20102032871
RUC|20102035543
RUC|20102057431
RUC|20102073046
RUC|20102098111
RUC|20102121628
RUC|20102164866
RUC|20102168349
RUC|20102192134
RUC|20102193025
RUC|20102216173
RUC|20102222653
RUC|20102264062
RUC|20102287437
RUC|20102462883
RUC|20102562322
RUC|20102890508
RUC|20102931387
RUC|20103044155
RUC|20103269319
RUC|20103322732
RUC|20103448591
RUC|20104151524
RUC|20104192638
RUC|20104246151
RUC|20104443576
RUC|20104710361
RUC|20104742301
RUC|20104888934
RUC|20104902864
RUC|20105049294
RUC|20105266988
RUC|20105528265
RUC|20105685875
RUC|20106472310
RUC|20106522783
RUC|20106703818
RUC|20106823635
RUC|20106991180
RUC|20107120841
RUC|20107208420
RUC|20107240668
RUC|20107396242
RUC|20107456245
RUC|20107497600
RUC|20107879804
RUC|20107957961
RUC|20108015838
RUC|20108038455
RUC|20108056275
RUC|20108089793
RUC|20108115972
RUC|20108217627
RUC|20108545128
RUC|20108811375
RUC|20109433021
RUC|20109485170
RUC|20109544109
RUC|20109569942
RUC|20109580083
RUC|20109583422
RUC|20109709116
RUC|20109903354
RUC|20110127953
RUC|20110217278
RUC|20110222867
RUC|20110226005
RUC|20110345519
RUC|20110348704
RUC|20110366516
RUC|20110516691
RUC|20110849584
RUC|20110912537
RUC|20110949295
RUC|20111135241
RUC|20111149462
RUC|20111275841
RUC|20111395587
RUC|20111431729
RUC|20111935441
RUC|20112174517
RUC|20112370707
RUC|20112392344
RUC|20112554778
RUC|20112804553
RUC|20112810952
RUC|20112827847
RUC|20113118149
RUC|20113164841
RUC|20113539594
RUC|20113551535
RUC|20113711834
RUC|20114100731
RUC|20114106691
RUC|20114275027
RUC|20114394468
RUC|20115293568
RUC|20115809394
RUC|20115866355
RUC|20116009219
RUC|20116482313
RUC|20116529131
RUC|20116703263
RUC|20117330347
RUC|20117332714
RUC|20117513697
RUC|20117925375
RUC|20117934013
RUC|20117949983
RUC|20118201745
RUC|20118816707
RUC|20118866551
RUC|20118998384
RUC|20119205353
RUC|20119281700
RUC|20119361991
RUC|20119389497
RUC|20119482195
RUC|20119873542
RUC|20119916705
RUC|20120055128
RUC|20120302745
RUC|20120444701
RUC|20120455223
RUC|20120752601
RUC|20120813324
RUC|20121087619
RUC|20121198879
RUC|20121322634
RUC|20121597145
RUC|20121702461
RUC|20122061788
RUC|20122464718
RUC|20122478930
RUC|20122554628
RUC|20122564691
RUC|20122572103
RUC|20122598081
RUC|20122622721
RUC|20122793452
RUC|20122837506
RUC|20122884172
RUC|20122940935
RUC|20123001070
RUC|20123465572
RUC|20123679297
RUC|20123699484
RUC|20123704585
RUC|20123740115
RUC|20123812477
RUC|20124016712
RUC|20124019495
RUC|20124057583
RUC|20124489611
RUC|20124922942
RUC|20125495801
RUC|20125546481
RUC|20125625780
RUC|20125860517
RUC|20126115793
RUC|20126441089
RUC|20126484136
RUC|20126582570
RUC|20127144321
RUC|20127171212
RUC|20127618993
RUC|20127716812
RUC|20128213105
RUC|20128246372
RUC|20128736892
RUC|20128924117
RUC|20128931326
RUC|20129842351
RUC|20129973880
RUC|20130177787
RUC|20130426914
RUC|20130449884
RUC|20130551069
RUC|20130567143
RUC|20131011599
RUC|20131016639
RUC|20131028301
RUC|20131036664
RUC|20131057823
RUC|20131098937
RUC|20131321431
RUC|20131365722
RUC|20131367008
RUC|20131368233
RUC|20131368586
RUC|20131368829
RUC|20131369809
RUC|20131370726
RUC|20131373661
RUC|20131376767
RUC|20131376848
RUC|20131377062
RUC|20131977761
RUC|20132067831
RUC|20132228940
RUC|20132381624
RUC|20132628298
RUC|20133208292
RUC|20133746278
RUC|20133794914
RUC|20133877615
RUC|20134096099
RUC|20134160102
RUC|20134310431
RUC|20134661225
RUC|20134676508
RUC|20136058071
RUC|20136247396
RUC|20136367375
RUC|20136507720
RUC|20136523768
RUC|20136582420
RUC|20137289921
RUC|20137416540
RUC|20137585066
RUC|20137892236
RUC|20137894107
RUC|20137911982
RUC|20137988349
RUC|20138090621
RUC|20138426719
RUC|20140236668
RUC|20140441083
RUC|20140458563
RUC|20140964850
RUC|20141528221
RUC|20141564880
RUC|20142865191
RUC|20142923492
RUC|20143625681
RUC|20143671446
RUC|20144624492
RUC|20144675640
RUC|20144895411
RUC|20144906633
RUC|20144922591
RUC|20145083924
RUC|20145913544
RUC|20146640843
RUC|20146728007
RUC|20146919104
RUC|20146919287
RUC|20146920374
RUC|20146926224
RUC|20147115114
RUC|20147130857
RUC|20147135492
RUC|20147301333
RUC|20147303115
RUC|20147385413
RUC|20147704373
RUC|20147739835
RUC|20147797011
RUC|20147797100
RUC|20147901284
RUC|20148065803
RUC|20148084425
RUC|20148170852
RUC|20148181544
RUC|20148241385
RUC|20148332771
RUC|20148346055
RUC|20153548791
RUC|20154532499
RUC|20154546872
RUC|20154547259
RUC|20154571800
RUC|20154919733
RUC|20155205823
RUC|20155770881
RUC|20155792770
RUC|20155998807
RUC|20156074242
RUC|20156178889
RUC|20156481476
RUC|20156729788
RUC|20158939402
RUC|20159308708
RUC|20159308881
RUC|20159855938
RUC|20160043246
RUC|20160852195
RUC|20161607411
RUC|20162687558
RUC|20162767403
RUC|20162992351
RUC|20163027080
RUC|20163065330
RUC|20163164401
RUC|20163566461
RUC|20164416861
RUC|20164614159
RUC|20165050135
RUC|20165230974
RUC|20165631537
RUC|20165783809
RUC|20165814887
RUC|20166378070
RUC|20166420378
RUC|20166508542
RUC|20166763143
RUC|20166868247
RUC|20166891494
RUC|20166958238
RUC|20167251294
RUC|20167986901
RUC|20168246154
RUC|20168488085
RUC|20168565683
RUC|20168772638
RUC|20168918942
RUC|20168999926
RUC|20169785237
RUC|20170142773
RUC|20170258054
RUC|20170503628
RUC|20170981449
RUC|20171133301
RUC|20171253544
RUC|20171312141
RUC|20171814759
RUC|20172137840
RUC|20172268430
RUC|20172361138
RUC|20172816402
RUC|20173074108
RUC|20173223898
RUC|20175140591
RUC|20175164937
RUC|20175239023
RUC|20175293401
RUC|20175642341
RUC|20175825771
RUC|20175941500
RUC|20176557797
RUC|20176772337
RUC|20177164926
RUC|20177429229
RUC|20177432360
RUC|20177779041
RUC|20177941591
RUC|20178195345
RUC|20178689348
RUC|20178862074
RUC|20179299411
RUC|20182029999
RUC|20182314928
RUC|20182732681
RUC|20182750311
RUC|20182785611
RUC|20182892964
RUC|20183850823
RUC|20183991133
RUC|20184539081
RUC|20184569745
RUC|20184861217
RUC|20186862954
RUC|20188992057
RUC|20189307226
RUC|20189921838
RUC|20190184821
RUC|20190202152
RUC|20190384757
RUC|20190793681
RUC|20191121954
RUC|20191577681
RUC|20191603941
RUC|20192041202
RUC|20192391521
RUC|20193051635
RUC|20193505768
RUC|20193757066
RUC|20193980644
RUC|20194994053
RUC|20195243299
RUC|20195410373
RUC|20195649244
RUC|20195663743
RUC|20197225891
RUC|20197316269
RUC|20197398567
RUC|20197519704
RUC|20198250199
RUC|20198772306
RUC|20199187938
RUC|20199379179
RUC|20199463129
RUC|20199731743
RUC|20200021747
RUC|20200024410
RUC|20200567626
RUC|20200622074
RUC|20200848048
RUC|20200953691
RUC|20201188068
RUC|20201217424
RUC|20201475555
RUC|20201529400
RUC|20201594481
RUC|20202667750
RUC|20203526041
RUC|20204061514
RUC|20204217468
RUC|20204844381
RUC|20205028600
RUC|20205056565
RUC|20205308556
RUC|20205831771
RUC|20206087651
RUC|20206179776
RUC|20206284138
RUC|20206380528
RUC|20206489295
RUC|20206527308
RUC|20206569485
RUC|20206709830
RUC|20206895528
RUC|20207423999
RUC|20207430006
RUC|20207736261
RUC|20208070836
RUC|20208199448
RUC|20208644352
RUC|20209112478
RUC|20209283795
RUC|20209376378
RUC|20209424798
RUC|20209526523
RUC|20210648748
RUC|20210698095
RUC|20210859366
RUC|20211113929
RUC|20211241765
RUC|20211370140
RUC|20211564181
RUC|20212500314
RUC|20213370996
RUC|20213758293
RUC|20213787552
RUC|20214113962
RUC|20214279691
RUC|20214487960
RUC|20214936519
RUC|20215195539
RUC|20215276024
RUC|20215745032
RUC|20216270208
RUC|20217203997
RUC|20217265593
RUC|20217845913
RUC|20218076727
RUC|20218339167
RUC|20218428691
RUC|20218845615
RUC|20219316675
RUC|20219330660
RUC|20219774207
RUC|20220662421
RUC|20220911234
RUC|20220964940
RUC|20221232039
RUC|20221557761
RUC|20221840675
RUC|20221857489
RUC|20222231192
RUC|20223019936
RUC|20223311165
RUC|20223724591
RUC|20224133929
RUC|20224673362
RUC|20225634085
RUC|20227623544
RUC|20227729709
RUC|20228905900
RUC|20229965175
RUC|20230033332
RUC|20230320668
RUC|20230401820
RUC|20230751308
RUC|20230825948
RUC|20230911607
RUC|20231102371
RUC|20231137247
RUC|20231363255
RUC|20231832182
RUC|20231939572
RUC|20232273985
RUC|20232296179
RUC|20233080617
RUC|20233104818
RUC|20250603003
RUC|20250694807
RUC|20251549835
RUC|20251637025
RUC|20251774286
RUC|20251995967
RUC|20252109308
RUC|20252264290
RUC|20252295683
RUC|20252471759
RUC|20253605163
RUC|20254009254
RUC|20254048748
RUC|20254355322
RUC|20254763013
RUC|20255264223
RUC|20255315669
RUC|20255789377
RUC|20256119006
RUC|20256401364
RUC|20256554438
RUC|20256920124
RUC|20257070876
RUC|20257405134
RUC|20257654941
RUC|20258206909
RUC|20258924453
RUC|20259030481
RUC|20259135746
RUC|20259171891
RUC|20259402965
RUC|20259730971
RUC|20259880603
RUC|20259967041
RUC|20260497414
RUC|20260866801
RUC|20261015065
RUC|20261572690
RUC|20261671914
RUC|20261937612
RUC|20263373058
RUC|20263785593
RUC|20265547720
RUC|20265835270
RUC|20266777184
RUC|20267220477
RUC|20267223735
RUC|20267737411
RUC|20267968650
RUC|20268589091
RUC|20268730967
RUC|20269151634
RUC|20269215624
RUC|20270808043
RUC|20272632082
RUC|20272670502
RUC|20278380069
RUC|20278891748
RUC|20279099142
RUC|20281070992
RUC|20281177878
RUC|20281496116
RUC|20282242819
RUC|20282738946
RUC|20283914802
RUC|20284792981
RUC|20284852045
RUC|20285139415
RUC|20285923027
RUC|20286155317
RUC|20286660801
RUC|20287319810
RUC|20288302384
RUC|20288476021
RUC|20289083775
RUC|20289405136
RUC|20291681213
RUC|20291763023
RUC|20292528583
RUC|20293108316
RUC|20293185060
RUC|20293669261
RUC|20293670600
RUC|20293922854
RUC|20294689070
RUC|20295232154
RUC|20295723646
RUC|20295950979
RUC|20296029301
RUC|20296222993
RUC|20296254844
RUC|20296735273
RUC|20297088867
RUC|20297564901
RUC|20297832761
RUC|20297885538
RUC|20297894529
RUC|20297919025
RUC|20297955170
RUC|20298105838
RUC|20298384885
RUC|20298458161
RUC|20299682766
RUC|20300454080
RUC|20301157160
RUC|20301494590
RUC|20301584581
RUC|20301654899
RUC|20301947641
RUC|20302488488
RUC|20303416863
RUC|20303603388
RUC|20305875296
RUC|20306168712
RUC|20306824245
RUC|20307167442
RUC|20307246741
RUC|20307328632
RUC|20307704049
RUC|20308324266
RUC|20308422942
RUC|20308498418
RUC|20308556124
RUC|20314958901
RUC|20316998861
RUC|20318766569
RUC|20320438447
RUC|20320610363
RUC|20321856145
RUC|20322925001
RUC|20323086274
RUC|20323727911
RUC|20325288991
RUC|20325346435
RUC|20325867591
RUC|20327514581
RUC|20327528611
RUC|20329560687
RUC|20329604056
RUC|20329921531
RUC|20330186578
RUC|20330625679
RUC|20330791170
RUC|20330791684
RUC|20331532445
RUC|20331552047
RUC|20331634281
RUC|20332539150
RUC|20332738438
RUC|20333020531
RUC|20335315759
RUC|20335460252
RUC|20335862130
RUC|20335878991
RUC|20336470189
RUC|20336895783
RUC|20337013571
RUC|20337935029
RUC|20338000538
RUC|20338002743
RUC|20338031336
RUC|20338974991
RUC|20339177164
RUC|20339318167
RUC|20339460231
RUC|20339899895
RUC|20339982369
RUC|20340065639
RUC|20340319169
RUC|20341322830
RUC|20341477108
RUC|20342957600
RUC|20342985646
RUC|20343148888
RUC|20343155230
RUC|20343313919
RUC|20344346110
RUC|20344840076
RUC|20345774042
RUC|20345988786
RUC|20346833280
RUC|20348293223
RUC|20348687191
RUC|20349264413
RUC|20349643783
RUC|20350033557
RUC|20350942531
RUC|20351378400
RUC|20352372910
RUC|20352472892
RUC|20352487652
RUC|20352957390
RUC|20354249465
RUC|20354328411
RUC|20354826799
RUC|20355184871
RUC|20355198155
RUC|20359630493
RUC|20360119719
RUC|20360321208
RUC|20360405053
RUC|20360437257
RUC|20362427798
RUC|20362428841
RUC|20362792739
RUC|20363565884
RUC|20364212667
RUC|20364424338
RUC|20364672587
RUC|20365213179
RUC|20365901148
RUC|20366696327
RUC|20366945645
RUC|20367698668
RUC|20367778181
RUC|20368595129
RUC|20368945715
RUC|20369007760
RUC|20370017752
RUC|20370032719
RUC|20370188131
RUC|20370567078
RUC|20370859877
RUC|20371332210
RUC|20371662431
RUC|20372321068
RUC|20372411130
RUC|20372523361
RUC|20372634350
RUC|20372805774
RUC|20372910136
RUC|20373131149
RUC|20373351696
RUC|20373616665
RUC|20373860736
RUC|20374019865
RUC|20375562201
RUC|20375764688
RUC|20375800315
RUC|20376954596
RUC|20377066635
RUC|20377783621
RUC|20377980701
RUC|20378148813
RUC|20378707065
RUC|20378922381
RUC|20379162267
RUC|20381094309
RUC|20381476767
RUC|20381492371
RUC|20381736262
RUC|20382661011
RUC|20382764766
RUC|20383731705
RUC|20384085939
RUC|20385327405
RUC|20386084794
RUC|20386227498
RUC|20386504670
RUC|20386694860
RUC|20387410121
RUC|20387569660
RUC|20388764491
RUC|20388895757
RUC|20389525953
RUC|20389592715
RUC|20389840123
RUC|20389863841
RUC|20390247134
RUC|20390386924
RUC|20390962348
RUC|20390962852
RUC|20391145181
RUC|20391166855
RUC|20392474618
RUC|20392476581
RUC|20392490656
RUC|20392496930
RUC|20392522957
RUC|20392536664
RUC|20392552601
RUC|20392562401
RUC|20392564447
RUC|20392582933
RUC|20392606620
RUC|20392613081
RUC|20392617311
RUC|20392669974
RUC|20392696432
RUC|20392708031
RUC|20392709194
RUC|20392711172
RUC|20392716212
RUC|20392733907
RUC|20392735781
RUC|20392739930
RUC|20392790374
RUC|20392793471
RUC|20392806394
RUC|20392835815
RUC|20392847155
RUC|20392879430
RUC|20392915762
RUC|20392928317
RUC|20393027054
RUC|20393034263
RUC|20393045460
RUC|20393055856
RUC|20393061660
RUC|20393104903
RUC|20393148609
RUC|20393161966
RUC|20393210762
RUC|20393226502
RUC|20393235676
RUC|20393252848
RUC|20393292637
RUC|20393301725
RUC|20393623099
RUC|20393700263
RUC|20393776758
RUC|20393821052
RUC|20393875225
RUC|20393920387
RUC|20393929252
RUC|20393973235
RUC|20393976099
RUC|20393989581
RUC|20394046052
RUC|20394074340
RUC|20394804411
RUC|20395222172
RUC|20395263952
RUC|20395468091
RUC|20395981839
RUC|20396658837
RUC|20396835801
RUC|20397153500
RUC|20397392164
RUC|20397510035
RUC|20397612628
RUC|20397680038
RUC|20397923381
RUC|20398045573
RUC|20398579799
RUC|20398682964
RUC|20399395250
RUC|20399551481
RUC|20399597987
RUC|20401030230
RUC|20401135503
RUC|20401699032
RUC|20402125072
RUC|20403986942
RUC|20404698428
RUC|20405085110
RUC|20405126754
RUC|20405186145
RUC|20405247462
RUC|20405385261
RUC|20406288359
RUC|20406312918
RUC|20406344798
RUC|20406360564
RUC|20406989730
RUC|20407785607
RUC|20407788533
RUC|20407791089
RUC|20407832028
RUC|20407841361
RUC|20407843739
RUC|20407856717
RUC|20407869967
RUC|20407871279
RUC|20407879687
RUC|20407905190
RUC|20407986092
RUC|20407989946
RUC|20408013675
RUC|20408017239
RUC|20408114943
RUC|20408128227
RUC|20408135517
RUC|20408454299
RUC|20408869588
RUC|20408871132
RUC|20409000984
RUC|20409206680
RUC|20409209191
RUC|20409211845
RUC|20409222456
RUC|20409231366
RUC|20409277277
RUC|20409285024
RUC|20409328441
RUC|20409386131
RUC|20409401032
RUC|20409421491
RUC|20409446991
RUC|20409461442
RUC|20409473530
RUC|20409913289
RUC|20410194768
RUC|20410275849
RUC|20410280257
RUC|20410343275
RUC|20410865131
RUC|20411021361
RUC|20411033458
RUC|20412062842
RUC|20412214618
RUC|20412570244
RUC|20413097500
RUC|20413329991
RUC|20413555494
RUC|20413815071
RUC|20414127046
RUC|20414312374
RUC|20414559001
RUC|20414916474
RUC|20415055910
RUC|20415516232
RUC|20416819930
RUC|20417187147
RUC|20417587757
RUC|20418420830
RUC|20418558351
RUC|20418585243
RUC|20418626454
RUC|20418647371
RUC|20419021670
RUC|20419037592
RUC|20419258688
RUC|20419309932
RUC|20419908305
RUC|20420348518
RUC|20420779683
RUC|20420997591
RUC|20421293211
RUC|20421303976
RUC|20421969249
RUC|20422524844
RUC|20422677675
RUC|20422765965
RUC|20422906453
RUC|20423074672
RUC|20423192101
RUC|20423273101
RUC|20423354284
RUC|20423924137
RUC|20424573028
RUC|20424718361
RUC|20424965961
RUC|20425031857
RUC|20425034104
RUC|20425556224
RUC|20425633741
RUC|20425652291
RUC|20425803680
RUC|20425871685
RUC|20425917774
RUC|20426118590
RUC|20427145779
RUC|20427902651
RUC|20428406614
RUC|20428887027
RUC|20429059331
RUC|20429350264
RUC|20429982902
RUC|20430090799
RUC|20430126068
RUC|20430733037
RUC|20430875095
RUC|20430928717
RUC|20430936906
RUC|20431062870
RUC|20431365694
RUC|20432163505
RUC|20432173055
RUC|20432405525
RUC|20432772609
RUC|20432861539
RUC|20433270461
RUC|20433306083
RUC|20433478291
RUC|20434024634
RUC|20434217866
RUC|20434253404
RUC|20434443441
RUC|20434805458
RUC|20434812586
RUC|20434816221
RUC|20434863067
RUC|20438489411
RUC|20438607553
RUC|20438863398
RUC|20439092077
RUC|20439172003
RUC|20439547848
RUC|20440212779
RUC|20440343016
RUC|20440352431
RUC|20440372385
RUC|20440400265
